,Word,Likelihood
4361,KITHS,3.4888124710771735e-07
4362,STERN,3.486489267683697e-07
4363,SNOOK,3.4847548856106107e-07
4364,CHEWY,3.4815597809377463e-07
4365,RUFFS,3.4700487948564215e-07
4366,SPOUT,3.4683849272519e-07
4367,SPARK,3.4666644982205247e-07
4368,VELDT,3.461009973081899e-07
4369,GABBY,3.454583215864584e-07
4370,AROMA,3.453993088726787e-07
4371,TYPED,3.453864061499399e-07
4372,RECTO,3.4477600418469485e-07
4373,SYNOD,3.442358031892033e-07
4374,OGLES,3.441956423446247e-07
4375,RHINO,3.428262337036104e-07
4376,FUGUE,3.417138339344411e-07
4377,KEYED,3.4151640864932995e-07
4378,ELEGY,3.4092490506430983e-07
4379,PLUSH,3.3908626005907185e-07
4380,DICUT,3.3733250794823486e-07
4381,NICAD,3.3731337361032356e-07
4382,INLET,3.369110784854792e-07
4383,VOMIT,3.3523835361370913e-07
4384,COLIC,3.3496856578688336e-07
4385,KAIAK,3.344656142655556e-07
4386,HUNCH,3.333383147395836e-07
4387,FROCK,3.3299242470044455e-07
4388,SPOON,3.3273723077348403e-07
4389,NATAL,3.3244189722880867e-07
4390,TREAP,3.3176149711564687e-07
4391,AWAKE,3.313576802734151e-07
4392,VAPID,3.313091716189589e-07
4393,DEISM,3.311460446305913e-07
4394,CLAIM,3.3110162667869427e-07
4395,SPOOL,3.310981311145013e-07
4396,DUCAL,3.306071440882801e-07
4397,HOGAN,3.2905501309127015e-07
4398,LOBBY,3.2869732875317547e-07
4399,FLACK,3.286109454280703e-07
4400,CREAM,3.2850361007359465e-07
4401,SERVO,3.281246841635359e-07
4402,CRAMP,3.281057434155324e-07
4403,OMENS,3.2749162164021697e-07
4404,QUEEN,3.256360460724932e-07
4405,CHUNK,3.254852738974486e-07
4406,ZINGS,3.2483521805500373e-07
4407,CIVIL,3.247614844189161e-07
4408,NAIVE,3.247156014923729e-07
4409,NIFTY,3.244794445418018e-07
4410,ACHES,3.2397299840961934e-07
4411,YOUSE,3.237817446036937e-07
4412,SWAIN,3.2317297408942555e-07
4413,ENDED,3.2257917628160896e-07
4414,BREAM,3.2253081716316567e-07
4415,YOKED,3.222374993199086e-07
4416,SPUTA,3.219071106322218e-07
4417,STENO,3.2078138979641834e-07
4418,AMMOS,3.2072876745311335e-07
4419,UNATE,3.2032593753491633e-07
4420,TAFFY,3.19634308353931e-07
4421,STEIN,3.194074038781193e-07
4422,ACUTE,3.1923910688446336e-07
4423,VENAL,3.191148798303328e-07
4424,TULIP,3.180989658528952e-07
4425,KEYER,3.17744964891836e-07
4426,STAPH,3.17726009962255e-07
4427,RECUR,3.175435848235891e-07
4428,PANIC,3.169971697060651e-07
4429,PRONG,3.1692488831406685e-07
4430,AXLED,3.1692369505945575e-07
4431,WREAK,3.1613139618770604e-07
4432,ICONS,3.1595011408418275e-07
4433,PUPIL,3.1573786872832513e-07
4434,RETCH,3.154997225337622e-07
4435,WHIRL,3.1543407032393595e-07
4436,ALIVE,3.153061280756994e-07
4437,ONSET,3.142876262940609e-07
4438,WIZEN,3.1426018140767143e-07
4439,LEMON,3.141221339019953e-07
4440,QUIRE,3.1316694992498644e-07
4441,TOFFY,3.1310414506497973e-07
4442,GAUZE,3.130213852988078e-07
4443,CUBBY,3.128257110261466e-07
4444,MAYOR,3.128207021991626e-07
4445,TROOP,3.1259529009043447e-07
4446,LOGIN,3.125780973766865e-07
4447,FLUNK,3.1249206772710425e-07
4448,YIELD,3.1211544544256276e-07
4449,LLAMA,3.120661874483106e-07
4450,LINGO,3.1189889488699696e-07
4451,BOSOM,3.110910511710963e-07
4452,FURZE,3.1088839184682986e-07
4453,ALIGN,3.103804199996856e-07
4454,TWICE,3.1024195122911366e-07
4455,CIRRI,3.10011107947824e-07
4456,REVUE,3.0984428045882974e-07
4457,HUFFS,3.094558440189122e-07
4458,SWANK,3.0941687753743343e-07
4459,JUROR,3.073584008950501e-07
4460,ABLED,3.0731994672432073e-07
4461,STAVE,3.0643775328390854e-07
4462,MAMMA,3.0624220817009045e-07
4463,AWARD,3.06205343993713e-07
4464,ALACK,3.058768548638642e-07
4465,UNITY,3.053452106555489e-07
4466,JOUST,3.0427263537225355e-07
4467,CLING,3.040630978445196e-07
4468,BROOM,3.038978761271982e-07
4469,SLUNG,3.034898992633116e-07
4470,MUSHY,3.0268813999016674e-07
4471,TONIC,3.024763009706299e-07
4472,VISOR,3.0198168510625047e-07
4473,JOEYS,3.0168650142558446e-07
4474,TYPOS,3.015987071908852e-07
4475,BORAX,3.0037126504347123e-07
4476,ENDER,3.001258693478543e-07
4477,MOMMA,2.9998564692790576e-07
4478,OWNED,2.9992313386965453e-07
4479,NUDIE,2.9944720907915024e-07
4480,STORK,2.9942164161621524e-07
4481,SWIRL,2.993836282138425e-07
4482,NEWEL,2.991186224604361e-07
4483,YODEL,2.986948060207949e-07
4484,RADIO,2.985994760137221e-07
4485,WRACK,2.984366070428513e-07
4486,ELUDE,2.978871059913225e-07
4487,TORSI,2.972946993166248e-07
4488,AMPED,2.9699839245692045e-07
4489,GRAZE,2.9666542916704486e-07
4490,WILCO,2.963015258133572e-07
4491,DESEX,2.9629022529540955e-07
4492,SETUP,2.9624043961644677e-07
4493,DUTCH,2.9622512957978305e-07
4494,WHORL,2.958722675131492e-07
4495,NASAL,2.9444853754551625e-07
4496,VISIT,2.938703573629195e-07
4497,ALOFT,2.9334843223707255e-07
4498,NEWLY,2.926902297735566e-07
4499,VILLA,2.921647736561161e-07
4500,CHICK,2.919232587820319e-07
4501,SHUCK,2.913729453801701e-07
4502,DENIM,2.9076286789118667e-07
4503,FUNGO,2.9040083307408437e-07
4504,HUMAN,2.9001661381724803e-07
4505,VICAR,2.898979560174138e-07
4506,HOBBY,2.898843600443134e-07
4507,QUAKE,2.878234505077637e-07
4508,KICKY,2.8770267225495927e-07
4509,EYERS,2.876044130342159e-07
4510,BELLI,2.8708234395019037e-07
4511,PISMO,2.870416086961109e-07
4512,OTTER,2.8702918260076997e-07
4513,HITCH,2.8690176317496635e-07
4514,ARBOR,2.867833176693652e-07
4515,GAMMA,2.8671669825320547e-07
4516,BUMPH,2.866621061039598e-07
4517,ABLER,2.859287671379411e-07
4518,OPTED,2.857442925515167e-07
4519,SCORN,2.856914276248721e-07
4520,APORT,2.8544432170179586e-07
4521,RECUT,2.8507653500372084e-07
4522,ROBIN,2.84655261684936e-07
4523,GRASP,2.844072306591383e-07
4524,VAPOR,2.8436982605659176e-07
4525,MINIM,2.8409654198114125e-07
4526,PRISM,2.839666870880744e-07
4527,GUSHY,2.8338923173576015e-07
4528,SWORN,2.822073858245688e-07
4529,ARSON,2.812854454634219e-07
4530,SIGHT,2.81213061736554e-07
4531,THIGH,2.807129390341984e-07
4532,GNARL,2.8055862228256966e-07
4533,TRAMP,2.803812716460004e-07
4534,SCOUR,2.803525889328834e-07
4535,WHEYS,2.802972129089516e-07
4536,FLICK,2.8026983114195746e-07
4537,JAMMY,2.802678530204555e-07
4538,CRIMP,2.798389481031648e-07
4539,MEDIA,2.796148558215224e-07
4540,ARGOT,2.7958691583882156e-07
4541,FLUSH,2.7935085673260325e-07
4542,BRONC,2.791027981007598e-07
4543,OWNER,2.7904681364670874e-07
4544,JOHNS,2.790187744953461e-07
4545,ERECT,2.7893855868898077e-07
4546,GLOVE,2.78766487997788e-07
4547,THUNK,2.78141961330547e-07
4548,GESSO,2.781415684452375e-07
4549,TUBAL,2.7805572191179823e-07
4550,TABOO,2.7791693453350866e-07
4551,SWASH,2.766018045075386e-07
4552,NIPPY,2.7637782203200506e-07
4553,BEDEW,2.7570572234935987e-07
4554,MAYST,2.7547706466150014e-07
4555,DIVAN,2.753583540310241e-07
4556,RUING,2.7471640188588945e-07
4557,YEAST,2.743307491758699e-07
4558,CHIRP,2.742309400679693e-07
4559,AVERS,2.741245639796605e-07
4560,CHOCK,2.738194907955493e-07
4561,WITCH,2.7369707951419385e-07
4562,EXITS,2.7365359194961506e-07
4563,UNITE,2.7320360953391213e-07
4564,INANE,2.729243871662148e-07
4565,OLDEN,2.72572702777208e-07
4566,CHARM,2.7206423764942395e-07
4567,KRAAL,2.71615390444981e-07
4568,ARGUE,2.716131159702207e-07
4569,SWELL,2.712064556534562e-07
4570,CRAWL,2.711839614154564e-07
4571,WRYLY,2.7112203114925696e-07
4572,MICRO,2.7110891660279246e-07
4573,ANGEL,2.708988906562224e-07
4574,INTER,2.7082170598761175e-07
4575,FROZE,2.705078321867248e-07
4576,FICHE,2.702349586534061e-07
4577,QUERY,2.6929073224853774e-07
4578,LEGAL,2.689804969417948e-07
4579,STEAK,2.685754651668561e-07
4580,BRAWN,2.675714297962406e-07
4581,TUBBY,2.673237894223435e-07
4582,DRECK,2.671239130184118e-07
4583,JULEP,2.6704060247712143e-07
4584,BRAWL,2.6625334393517535e-07
4585,REGAL,2.660028530642103e-07
4586,BIFFY,2.657549767604338e-07
4587,WHEAL,2.653917447262208e-07
4588,SHAWL,2.6518828730840415e-07
4589,AWOKE,2.6508614421873206e-07
4590,DAFFY,2.643783773884908e-07
4591,GLUON,2.641739975563854e-07
4592,EDGES,2.6388312044982086e-07
4593,BHANG,2.6349188798677703e-07
4594,THREW,2.6293526686067974e-07
4595,FLOCK,2.6288875634245625e-07
4596,PLASM,2.628516610897874e-07
4597,VOXEL,2.6074207128494685e-07
4598,ROWAN,2.6014571698109993e-07
4599,SWEPT,2.595460126259035e-07
4600,NARCO,2.5942439737089957e-07
4601,CLAMP,2.5903085006489397e-07
4602,TIBIA,2.586979090143103e-07
4603,AMAHS,2.5868340725677985e-07
4604,VIVRE,2.586707303690262e-07
4605,DROOP,2.58556210686503e-07
4606,DISCO,2.583327012449427e-07
4607,ASTER,2.5792543427391594e-07
4608,FORUM,2.578055424818783e-07
4609,LABIA,2.576571797005968e-07
4610,SCION,2.5741932473648167e-07
4611,FRANC,2.56813338530213e-07
4612,FUGAL,2.553735667375604e-07
4613,TRUCK,2.546209033613098e-07
4614,SHMOO,2.5461758278665983e-07
4615,SPURN,2.5460139346059517e-07
4616,IRKED,2.539547884497045e-07
4617,STACK,2.5354251911050483e-07
4618,FIFTH,2.5247122423785207e-07
4619,SCOUT,2.516881097651821e-07
4620,ALEPH,2.515264816444197e-07
4621,AIOLI,2.502068598502628e-07
4622,JOWLY,2.499329526275146e-07
4623,THICK,2.494616938682818e-07
4624,KRILL,2.4942608369978655e-07
4625,LANAI,2.490519838013901e-07
4626,SPEAK,2.487625210152028e-07
4627,REFIT,2.485767584299808e-07
4628,WHISH,2.48559226542068e-07
4629,UNARY,2.4828527070412653e-07
4630,WAGON,2.4766898386454166e-07
4631,VERSA,2.469783392793855e-07
4632,ASSED,2.4553913269211193e-07
4633,PRIMP,2.454950771995946e-07
4634,STOVE,2.451502026271268e-07
4635,MANIC,2.4472838490260986e-07
4636,HEXAD,2.439693700699056e-07
4637,ICIER,2.43601361049061e-07
4638,ALARM,2.4313288463537923e-07
4639,HAFTA,2.4309124889852987e-07
4640,HADDA,2.425599224011559e-07
4641,SMASH,2.4245343358068197e-07
4642,FOLIC,2.4209091800052025e-07
4643,STUNK,2.41105864414742e-07
4644,TEMPO,2.409168046058105e-07
4645,ABATE,2.408037524072006e-07
4646,RIBBY,2.4013660428804864e-07
4647,BLOOM,2.399193758898933e-07
4648,MONIC,2.3972855768416947e-07
4649,CACTI,2.392848387251987e-07
4650,PRAWN,2.390800275494187e-07
4651,SWOON,2.385107583420549e-07
4652,RESEW,2.3830244915506468e-07
4653,CORGI,2.3824924988698803e-07
4654,KNEEL,2.3786613413225128e-07
4655,SKINT,2.3785800306794088e-07
4656,ULNAR,2.3775704202918092e-07
4657,SMELL,2.3772417717772085e-07
4658,PILAF,2.3753530406382148e-07
4659,ANGLE,2.3717413236634107e-07
4660,NERVY,2.370897234467096e-07
4661,OWLET,2.370735291659405e-07
4662,RIVAL,2.3611740062761977e-07
4663,QUINT,2.359321190651999e-07
4664,SWISH,2.359116216956858e-07
4665,PINUP,2.3582510477430685e-07
4666,CLUCK,2.3523207757343854e-07
4667,SPOOK,2.3439125123452323e-07
4668,DUCHY,2.3437197070249652e-07
4669,AWAIT,2.343120602493617e-07
4670,MEBBE,2.3429554288268168e-07
4671,GLAZE,2.3420954934240384e-07
4672,YAWPS,2.339931972633547e-07
4673,ONCET,2.3318114208914195e-07
4674,DREAM,2.3219232439292715e-07
4675,TRAWL,2.317390215732082e-07
4676,FIXIT,2.3162184943675506e-07
4677,CHEAP,2.3072532262545336e-07
4678,DEBUT,2.3013316647931782e-07
4679,THEFT,2.300868723502262e-07
4680,BWANA,2.298122340447251e-07
4681,TWIST,2.2972057085008078e-07
4682,CIVVY,2.2963933927369495e-07
4683,BRUNG,2.2937800121116593e-07
4684,VISTA,2.286980521707556e-07
4685,OPINE,2.2850613692521916e-07
4686,STREW,2.2792402303593977e-07
4687,HUTCH,2.2764567835874002e-07
4688,DIXIT,2.265232552667636e-07
4689,ADZES,2.265177062050997e-07
4690,STOMA,2.2602855436600557e-07
4691,CHASM,2.255500292771031e-07
4692,VALVE,2.2554316479955713e-07
4693,ANGRY,2.251338661785252e-07
4694,DEVIL,2.251132726321313e-07
4695,WACKO,2.2468539768034214e-07
4696,CHECK,2.2459987158229973e-07
4697,TROMP,2.2430501731680033e-07
4698,NEXUS,2.2395550616732528e-07
4699,TURBO,2.2376433266379198e-07
4700,SPUNK,2.2331936622021186e-07
4701,QUILT,2.230964338310828e-07
4702,ACRID,2.2296488996775537e-07
4703,DRYAD,2.2261417263593537e-07
4704,AMIDE,2.2223625912366466e-07
4705,VITAL,2.2222471528169962e-07
4706,OBITS,2.2216274695275302e-07
4707,QUART,2.221606465170414e-07
4708,SNOOP,2.217571290843116e-07
4709,GNASH,2.210776853706662e-07
4710,SLUMP,2.2050901200189992e-07
4711,BLINI,2.2023050007814683e-07
4712,ELECT,2.2021465159656376e-07
4713,ERUCT,2.1991881327368006e-07
4714,KRAUT,2.199006578210483e-07
4715,FLING,2.1975469344217552e-07
4716,REPRO,2.1961403145652374e-07
4717,HYPED,2.1954082731339264e-07
4718,AMEND,2.1930414421334257e-07
4719,CUPPA,2.1887613395009239e-07
4720,UNSET,2.1825529603754228e-07
4721,KRONA,2.1802214137905609e-07
4722,CROWN,2.18021165019159e-07
4723,RITZY,2.1754799694024609e-07
4724,ATTAR,2.1716775469667378e-07
4725,BLIMP,2.169086583383383e-07
4726,APPLY,2.1677693234538494e-07
4727,SCULL,2.1646250865446423e-07
4728,STICK,2.1624452869590165e-07
4729,FLECK,2.1563395923131225e-07
4730,ANION,2.1562033722705433e-07
4731,DIPSO,2.154409411131259e-07
4732,INSET,2.1534522542370838e-07
4733,RAZOR,2.1513370044648295e-07
4734,CROUP,2.150139765361361e-07
4735,BASIC,2.1459502574010487e-07
4736,NEIGH,2.1455134344805854e-07
4737,AUGUR,2.1436533604292808e-07
4738,BROWN,2.1405714383699247e-07
4739,MECCA,2.1372681652444269e-07
4740,CALIX,2.1372171115655977e-07
4741,SHOWN,2.1320088048952887e-07
4742,YOYOS,2.1260169222873186e-07
4743,KARMA,2.1253844526752767e-07
4744,MELBA,2.12465695557373e-07
4745,GAFFE,2.1220961989399421e-07
4746,NERVE,2.1213291045231912e-07
4747,TAGUA,2.1050771356375695e-07
4748,AMBER,2.092880666679775e-07
4749,TOXIN,2.0904370779987486e-07
4750,DOGMA,2.082155282593115e-07
4751,ICERS,2.081316133919645e-07
4752,VERSO,2.0812781399948218e-07
4753,SUMAC,2.0773455414343433e-07
4754,DWELT,2.0762181209288983e-07
4755,GISMO,2.0747307986066048e-07
4756,CLOMP,2.072246800519152e-07
4757,NODAL,2.0702040388183239e-07
4758,RUGBY,2.0691376752745054e-07
4759,PLUCK,2.0636268623488018e-07
4760,STYLE,2.0609091008011408e-07
4761,NEWSY,2.0608599740220287e-07
4762,LARVA,2.053701799577683e-07
4763,ERUPT,2.0525755905543472e-07
4764,ASSET,2.0509069087972226e-07
4765,STRAP,2.0449128043961453e-07
4766,BRAVA,2.0445394684923156e-07
4767,HYPER,2.0425956323125392e-07
4768,KNOBS,2.0416040020859432e-07
4769,VAGUE,2.039875353092496e-07
4770,MAGMA,2.0367304753895966e-07
4771,ATOLL,2.0360237259864212e-07
4772,LIBRA,2.035249788010583e-07
4773,MADAM,2.0344702127313118e-07
4774,WHICH,2.0310286993709835e-07
4775,OUTTA,2.0299823719693113e-07
4776,STOCK,2.0283401528840387e-07
4777,JIMMY,2.028174893363081e-07
4778,WHELK,2.022857284965258e-07
4779,JUNTA,2.0091723674947583e-07
4780,ALECK,2.007158865800894e-07
4781,WEBBY,2.0034905088191415e-07
4782,KLIEG,2.0006148762322996e-07
4783,VOGUE,1.9982004802873807e-07
4784,WRING,1.9957596058522105e-07
4785,UTTER,1.993258212505347e-07
4786,REBUT,1.9831411130693625e-07
4787,VOUCH,1.9799372808616126e-07
4788,HARUM,1.9780059899428746e-07
4789,VOCAL,1.976766911185503e-07
4790,SHELF,1.976448953191426e-07
4791,ENTRY,1.9764328325802864e-07
4792,LEMMA,1.9764191871726338e-07
4793,TAXON,1.9687230346824225e-07
4794,COMBO,1.9655563115676511e-07
4795,ZLOTY,1.9639479329871847e-07
4796,GROOM,1.9626737833214882e-07
4797,VERVE,1.9595328168900664e-07
4798,TAXOL,1.9590248916544303e-07
4799,WRECK,1.95833608257871e-07
4800,BEGUN,1.9574962495619707e-07
4801,NATCH,1.957425347741693e-07
4802,TOYON,1.9572854205184837e-07
4803,THING,1.955985695578609e-07
4804,GECKO,1.9512152956450765e-07
4805,CHAMP,1.9499266768773965e-07
4806,EMCEE,1.9454627146940195e-07
4807,ODORS,1.9419567109894123e-07
4808,APPLE,1.93958307887976e-07
4809,VIXEN,1.9357642584516065e-07
4810,CAROB,1.9310052964595515e-07
4811,DRAWN,1.926266543209047e-07
4812,MAFIA,1.9257437848586465e-07
4813,ALONG,1.9186617181816973e-07
4814,NOTCH,1.9174349374114863e-07
4815,HYPOS,1.9170768887931265e-07
4816,DRAWL,1.9167775454592487e-07
4817,SKIRT,1.9102585738617015e-07
4818,PROWL,1.9032183473884758e-07
4819,KLUGY,1.8961131101374137e-07
4820,QUIRT,1.8947916297982374e-07
4821,ADDED,1.894512622606275e-07
4822,AUDIO,1.8936698594380104e-07
4823,GULAG,1.8886366641433024e-07
4824,SCALP,1.8848801780867884e-07
4825,PUFFY,1.88413126787765e-07
4826,RAJAS,1.8838560136973336e-07
4827,ITEMS,1.8779333929024773e-07
4828,APIAN,1.8765376813333265e-07
4829,WRONG,1.8719915682799802e-07
4830,YEARN,1.8659353702591322e-07
4831,EMOTE,1.862771594845904e-07
4832,SMIRK,1.8577447605764227e-07
4833,WHOOO,1.8568796092728784e-07
4834,NUDGE,1.8557291830257198e-07
4835,MOGUL,1.854655402226184e-07
4836,WHISK,1.8512484060164437e-07
4837,JEWEL,1.8504796135264268e-07
4838,OLDIE,1.847665125531226e-07
4839,ZESTY,1.8449207855334158e-07
4840,CLUNG,1.8444137524289656e-07
4841,SPANG,1.8413282714888444e-07
4842,UNMET,1.8393289061228362e-07
4843,SHEAF,1.83566080858053e-07
4844,GYVED,1.834933225043406e-07
4845,THONG,1.834684257093114e-07
4846,TWILL,1.8306633904859983e-07
4847,EVILS,1.8282531005785752e-07
4848,PASHA,1.827706657477083e-07
4849,ACKED,1.8266923379715587e-07
4850,WHOSO,1.8214429755081288e-07
4851,BASSI,1.8205629934597365e-07
4852,LILAC,1.8192765162872055e-07
4853,YOUTH,1.8172347022115168e-07
4854,LOYAL,1.8163073713266078e-07
4855,RUCHE,1.8070717524463937e-07
4856,SNUCK,1.80629722597301e-07
4857,AGATE,1.8060281430540046e-07
4858,CYCLE,1.805657531163245e-07
4859,COMIC,1.8043409858107892e-07
4860,REMAP,1.8018050653280916e-07
4861,GHOUL,1.7985919419878282e-07
4862,ROYAL,1.7962006476587857e-07
4863,ADORE,1.7952539259440628e-07
4864,OVALS,1.7946346011628523e-07
4865,TUTTI,1.786688604542278e-07
4866,VINCA,1.776259498078774e-07
4867,WHACK,1.773603519925717e-07
4868,TUNIC,1.7730224447674685e-07
4869,BERYL,1.772140763204901e-07
4870,CHUCK,1.770774806177829e-07
4871,IOCTL,1.7695731073095198e-07
4872,ADDER,1.7626439945826363e-07
4873,MAYBE,1.7538885099314382e-07
4874,BEDIM,1.7534704328570851e-07
4875,SHIKI,1.7491137077935847e-07
4876,JAGGY,1.7450047735652098e-07
4877,UNDER,1.7449178450456644e-07
4878,BRONX,1.7443924881297486e-07
4879,YAWNY,1.7372308356914514e-07
4880,SWIVE,1.735248927822008e-07
4881,OSIER,1.7342746864402494e-07
4882,FINIF,1.732362422818848e-07
4883,OCTET,1.7319613814592065e-07
4884,BRAVO,1.7229265183924008e-07
4885,CLOWN,1.721219723835466e-07
4886,SWIFT,1.7211450999198866e-07
4887,KIOSK,1.7211260436021386e-07
4888,NISEI,1.71949663487355e-07
4889,INLAY,1.7180498773609757e-07
4890,VIVID,1.7165807579338728e-07
4891,STRIP,1.71314229040857e-07
4892,TRYST,1.7042720501768843e-07
4893,ENEMY,1.6994589964569383e-07
4894,HUBBY,1.699212384892024e-07
4895,CRUMP,1.697472689075399e-07
4896,KLUGE,1.6965222564387385e-07
4897,STING,1.6955356885360307e-07
4898,VIGOR,1.6925586382971297e-07
4899,BLOWN,1.68992481976573e-07
4900,TWAIN,1.6783568820113814e-07
4901,BIGHT,1.677956390472256e-07
4902,JUMPY,1.6777599272782516e-07
4903,IMAMS,1.665495909735432e-07
4904,CHIMP,1.6630779591218787e-07
4905,AWAYS,1.657510313524534e-07
4906,GLEAM,1.644482784877983e-07
4907,DOGGO,1.642627882514291e-07
4908,NITRO,1.633615152567162e-07
4909,FATWA,1.6301510178844572e-07
4910,QUOIT,1.6282225447958648e-07
4911,SKEWS,1.626167918612914e-07
4912,DIVVY,1.6231326025936167e-07
4913,IKATS,1.6174575575292482e-07
4914,AURIC,1.6170663968234695e-07
4915,JELLO,1.6170533262626463e-07
4916,LUBRA,1.6148935910812056e-07
4917,MYLAR,1.6141619826493504e-07
4918,STORM,1.6122703779334667e-07
4919,STOOP,1.6103791516836913e-07
4920,ORLON,1.6056813026780776e-07
4921,ALGAL,1.6025137959363552e-07
4922,SCARP,1.6008571375531626e-07
4923,YENTA,1.5988026996995384e-07
4924,CHILI,1.5966831586729517e-07
4925,SEDUM,1.593513133980777e-07
4926,AMUSE,1.5892279105474992e-07
4927,RECAP,1.5862781436381285e-07
4928,HUMPH,1.5859315592325557e-07
4929,SNARF,1.585839716000131e-07
4930,STROP,1.58043408481354e-07
4931,ASHES,1.5803560898030213e-07
4932,ARGON,1.5765595532022437e-07
4933,FROWN,1.5756984199111945e-07
4934,PETRI,1.57219053164937e-07
4935,IDOLS,1.5666741566255683e-07
4936,ENACT,1.566094121765655e-07
4937,ABBEY,1.564275950509136e-07
4938,CHOMP,1.5599413415019172e-07
4939,TWIRL,1.554810002878519e-07
4940,PROOF,1.5516478860462765e-07
4941,GLOOM,1.5494793026222277e-07
4942,SPASM,1.5475259137217678e-07
4943,GUAVA,1.546295064026946e-07
4944,DROWN,1.5410132345672376e-07
4945,SPECK,1.541006767350814e-07
4946,KINDA,1.5394248983349375e-07
4947,ANKLE,1.5356598498540068e-07
4948,SCREW,1.5319483515530378e-07
4949,THERM,1.5256037897221945e-07
4950,GENII,1.5244196794478846e-07
4951,CRYPT,1.5209911996776894e-07
4952,DATUM,1.5172407980993217e-07
4953,YOKEL,1.5102546371837944e-07
4954,GAMBA,1.509837932290816e-07
4955,CORNU,1.5095135554708408e-07
4956,VITRO,1.5090173866933953e-07
4957,HOURI,1.50202278361563e-07
4958,MOTIF,1.5007397513561827e-07
4959,EVENS,1.4875499715347882e-07
4960,RELIC,1.4781269313537553e-07
4961,SMACK,1.475534332528348e-07
4962,UPSET,1.4680266935858498e-07
4963,TIGHT,1.4604435250406673e-07
4964,CUTUP,1.4566518854068378e-07
4965,AMYLS,1.4537579911951265e-07
4966,TRUMP,1.450567570664432e-07
4967,XORED,1.4474024792147196e-07
4968,STEAM,1.4461755816676868e-07
4969,STAMP,1.4444240482659063e-07
4970,KULAK,1.4440818444383802e-07
4971,KNOWS,1.443558385313293e-07
4972,NABLA,1.4418812340450997e-07
4973,QUAYS,1.439744318879794e-07
4974,NAVAL,1.4366239130244947e-07
4975,NOBBY,1.431228221139288e-07
4976,BIMBO,1.4256510822271546e-07
4977,RAYON,1.424182620834093e-07
4978,NIXIE,1.420524986805955e-07
4979,MIAOW,1.4063315595837325e-07
4980,OKRAS,1.4055792567292183e-07
4981,KNEAD,1.4010700403106196e-07
4982,AGONY,1.394437205017299e-07
4983,WHANG,1.3906516310413232e-07
4984,ABASE,1.3844868986275293e-07
4985,SHRUG,1.3832278352405057e-07
4986,GROWN,1.3824523872805764e-07
4987,CZARS,1.379943399281882e-07
4988,GROWL,1.375642276998406e-07
4989,BEBOP,1.3747446331982867e-07
4990,SCRAP,1.374449589840032e-07
4991,TWINK,1.37052702872706e-07
4992,ATRIA,1.3700145861976616e-07
4993,QUOTH,1.366789629152585e-07
4994,GROUP,1.3633840784904995e-07
4995,AMPLY,1.362049751904631e-07
4996,MAMBO,1.358981828629525e-07
4997,ANIMA,1.3566575724751148e-07
4998,EXAMS,1.3494511015880727e-07
4999,ALGIN,1.3491650656170267e-07
5000,APISH,1.345537808211803e-07
5001,CLUMP,1.3401100176911044e-07
5002,SWARM,1.3380522603751106e-07
5003,APRON,1.3350661684041782e-07
5004,FLUNG,1.3330081210736615e-07
5005,FERMI,1.3325291720428063e-07
5006,YOURN,1.3324778594585519e-07
5007,STUCK,1.3117158426708762e-07
5008,WHELP,1.287272817705164e-07
5009,REDIP,1.2855831203859606e-07
5010,VETCH,1.2831891700067195e-07
5011,BELOW,1.282213744425325e-07
5012,HYMEN,1.2787735526881627e-07
5013,ADAGE,1.2740511732506252e-07
5014,PUKKA,1.2677658365690414e-07
5015,QUOTA,1.267127885360209e-07
5016,RUNIC,1.2637500404193658e-07
5017,HIPPO,1.2626666139731593e-07
5018,SKILL,1.2620373176597064e-07
5019,KNELT,1.260022334673534e-07
5020,BEAUX,1.2591188620175698e-07
5021,AGILE,1.2577785436899484e-07
5022,KAPUT,1.252783325711692e-07
5023,ASIDE,1.2520352626685332e-07
5024,QUILL,1.2518188787188535e-07
5025,AGONE,1.2476543413312677e-07
5026,JAPAN,1.2474695303033496e-07
5027,TOPIC,1.2467925576594257e-07
5028,OVENS,1.2453906738430785e-07
5029,FLOWN,1.2439724367719957e-07
5030,YELLA,1.2354582764852328e-07
5031,FIGHT,1.2351623429865218e-07
5032,INODE,1.233109148232846e-07
5033,DIAZO,1.230403735480185e-07
5034,SYNCH,1.2291305135038946e-07
5035,FRUMP,1.226809807104493e-07
5036,SPERM,1.2249028150737239e-07
5037,ZINGY,1.224577210921641e-07
5038,THYME,1.2245670254649796e-07
5039,OOMPH,1.2226085143291544e-07
5040,QOPHS,1.2216106966247018e-07
5041,AMPLE,1.2186760938094065e-07
5042,CYCAD,1.2147936743213102e-07
5043,WRUNG,1.2106061175033756e-07
5044,QUEST,1.2085752387889745e-07
5045,VODKA,1.2079051986707853e-07
5046,ICILY,1.2007469185471444e-07
5047,UPPED,1.1976881309822996e-07
5048,QUEUE,1.1969492988568282e-07
5049,SKYED,1.1938858668000884e-07
5050,IDEAS,1.1935226311623393e-07
5051,JIFFS,1.191235027408611e-07
5052,ANNEX,1.1867142798887156e-07
5053,EMERY,1.184305107396695e-07
5054,SMOCK,1.1804274660226782e-07
5055,TZARS,1.1792243593863356e-07
5056,YUCKY,1.1790346110175804e-07
5057,PLUMP,1.175641970065378e-07
5058,OUZEL,1.1753299137815244e-07
